YEAR,STATEFIP,male,race_new,age_group,murder.sum,PERWT.sum,murder_rate
2019,8,Female,Black,0-5,0,7219,0
2019,8,Female,Black,6-10,0,7131,0
2019,8,Female,Black,11-15,0,5468,0
2019,8,Female,Black,16-20,2,9269,21.58
2019,8,Female,Black,21-25,3,8454,35.49
2019,8,Female,Black,26-30,0,7425,0
2019,8,Female,Black,31-35,0,7948,0
2019,8,Female,Black,36-40,1,6998,14.29
2019,8,Female,Black,41-45,0,6063,0
2019,8,Female,Black,46-50,0,8081,0
2019,8,Female,Black,51-55,0,5964,0
2019,8,Female,Black,56-60,0,6955,0
2019,8,Female,Black,61-65,0,4777,0
2019,8,Female,Black,Over 65,0,11228,0
2019,8,Female,Asian/PI,0-5,0,7042,0
2019,8,Female,Asian/PI,6-10,0,3905,0
2019,8,Female,Asian/PI,11-15,0,5835,0
2019,8,Female,Asian/PI,16-20,0,6298,0
2019,8,Female,Asian/PI,21-25,0,7080,0
2019,8,Female,Asian/PI,26-30,0,8992,0
2019,8,Female,Asian/PI,31-35,0,8438,0
2019,8,Female,Asian/PI,36-40,1,9895,10.11
2019,8,Female,Asian/PI,41-45,0,8577,0
2019,8,Female,Asian/PI,46-50,0,8038,0
2019,8,Female,Asian/PI,51-55,0,6231,0
2019,8,Female,Asian/PI,56-60,0,6351,0
2019,8,Female,Asian/PI,61-65,0,4387,0
2019,8,Female,Asian/PI,Over 65,0,11393,0
2019,8,Female,Hispanic,0-5,1,60843,1.64
2019,8,Female,Hispanic,6-10,3,52250,5.74
2019,8,Female,Hispanic,11-15,0,54910,0
2019,8,Female,Hispanic,16-20,2,52375,3.82
2019,8,Female,Hispanic,21-25,2,52609,3.8
2019,8,Female,Hispanic,26-30,0,49076,0
2019,8,Female,Hispanic,31-35,1,45780,2.18
2019,8,Female,Hispanic,36-40,1,45557,2.2
2019,8,Female,Hispanic,41-45,1,45033,2.22
2019,8,Female,Hispanic,46-50,1,31621,3.16
2019,8,Female,Hispanic,51-55,2,29425,6.8
2019,8,Female,Hispanic,56-60,1,23858,4.19
2019,8,Female,Hispanic,61-65,0,22744,0
2019,8,Female,Hispanic,Over 65,0,47502,0
2019,8,Male,White,0-5,0,114567,0
2019,8,Male,White,6-10,1,91688,1.09
2019,8,Male,White,11-15,0,115226,0
2019,8,Male,White,16-20,6,111587,5.38
2019,8,Male,White,21-25,6,116137,5.17
2019,8,Male,White,26-30,8,163645,4.89
2019,8,Male,White,31-35,5,154766,3.23
2019,8,Male,White,36-40,10,144090,6.94
2019,8,Male,White,41-45,3,122263,2.45
2019,8,Male,White,46-50,8,132058,6.06
2019,8,Male,White,51-55,4,123372,3.24
2019,8,Male,White,56-60,7,135987,5.15
2019,8,Male,White,61-65,7,135843,5.15
2019,8,Male,White,Over 65,4,297013,1.35
2019,8,Male,Black,0-5,1,6957,14.37
2019,8,Male,Black,6-10,0,7301,0
2019,8,Male,Black,11-15,2,11692,17.11
2019,8,Male,Black,16-20,7,6259,111.84
2019,8,Male,Black,21-25,5,9683,51.64
2019,8,Male,Black,26-30,5,13806,36.22
2019,8,Male,Black,31-35,7,11394,61.44
2019,8,Male,Black,36-40,2,9799,20.41
2019,8,Male,Black,41-45,3,9181,32.68
2019,8,Male,Black,46-50,4,6256,63.94
2019,8,Male,Black,51-55,0,7482,0
2019,8,Male,Black,56-60,2,7238,27.63
2019,8,Male,Black,61-65,0,5024,0
2019,8,Male,Black,Over 65,0,10321,0
2019,8,Male,Asian/PI,0-5,0,2651,0
2019,8,Male,Asian/PI,6-10,0,4326,0
2019,8,Male,Asian/PI,11-15,0,4565,0
2019,8,Male,Asian/PI,16-20,1,5802,17.24
2019,8,Male,Asian/PI,21-25,0,7664,0
2019,8,Male,Asian/PI,26-30,0,8617,0
2019,8,Male,Asian/PI,31-35,1,9173,10.9
2019,8,Male,Asian/PI,36-40,0,8861,0
2019,8,Male,Asian/PI,41-45,1,7697,12.99
2019,8,Male,Asian/PI,46-50,0,7558,0
2019,8,Male,Asian/PI,51-55,0,5174,0
2019,8,Male,Asian/PI,56-60,0,5119,0
2019,8,Male,Asian/PI,61-65,0,3080,0
2019,8,Male,Asian/PI,Over 65,0,6762,0
2019,8,Male,Hispanic,0-5,0,64118,0
2019,8,Male,Hispanic,6-10,0,58723,0
2019,8,Male,Hispanic,11-15,1,58329,1.71
2019,8,Male,Hispanic,16-20,9,58259,15.45
2019,8,Male,Hispanic,21-25,5,54798,9.12
2019,8,Male,Hispanic,26-30,4,56707,7.05
2019,8,Male,Hispanic,31-35,2,49918,4.01
2019,8,Male,Hispanic,36-40,5,55315,9.04
2019,8,Male,Hispanic,41-45,2,39794,5.03
2019,8,Male,Hispanic,46-50,0,36701,0
2019,8,Male,Hispanic,51-55,1,28360,3.53
2019,8,Male,Hispanic,56-60,4,24660,16.22
2019,8,Male,Hispanic,61-65,1,21255,4.7
2019,8,Male,Hispanic,Over 65,0,36433,0
2019,9,Female,White,0-5,0,54839,0
2019,9,Female,White,6-10,0,48871,0
2019,9,Female,White,11-15,1,59014,1.69
2019,9,Female,White,16-20,0,68742,0
2019,9,Female,White,21-25,0,69340,0
2019,9,Female,White,26-30,0,58404,0
2019,9,Female,White,31-35,2,67274,2.97
2019,9,Female,White,36-40,0,62491,0
2019,9,Female,White,41-45,1,61106,1.64
2019,9,Female,White,46-50,2,79850,2.5
2019,9,Female,White,51-55,0,91006,0
2019,9,Female,White,56-60,0,102455,0
2019,9,Female,White,61-65,0,100080,0
2019,9,Female,White,Over 65,5,274769,1.82
2019,9,Female,Black,0-5,0,13046,0
2019,9,Female,Black,6-10,0,11039,0
2019,9,Female,Black,11-15,0,12496,0
2019,9,Female,Black,16-20,0,14372,0
2019,9,Female,Black,21-25,0,12135,0
2019,9,Female,Black,26-30,0,14648,0
2019,9,Female,Black,31-35,0,14520,0
2019,9,Female,Black,36-40,1,13633,7.34
2019,9,Female,Black,41-45,1,11729,8.53
2019,9,Female,Black,46-50,1,12839,7.79
2019,9,Female,Black,51-55,0,12815,0
2019,9,Female,Black,56-60,1,12820,7.8
2019,9,Female,Black,61-65,0,10416,0
2019,9,Female,Black,Over 65,0,23298,0
2019,9,Female,Asian/PI,0-5,0,3580,0
2019,9,Female,Asian/PI,6-10,0,5555,0
2019,9,Female,Asian/PI,11-15,0,5861,0
2019,9,Female,Asian/PI,16-20,0,5717,0
2019,9,Female,Asian/PI,21-25,0,6602,0
2019,9,Female,Asian/PI,26-30,0,7109,0
2019,9,Female,Asian/PI,31-35,0,5550,0
2019,9,Female,Asian/PI,36-40,0,8146,0
2019,9,Female,Asian/PI,41-45,0,7353,0
2019,9,Female,Asian/PI,46-50,0,7987,0
2019,9,Female,Asian/PI,51-55,0,5163,0
2019,9,Female,Asian/PI,56-60,0,4335,0
2019,9,Female,Asian/PI,61-65,0,4371,0
2019,9,Female,Asian/PI,Over 65,0,8145,0
2019,9,Female,Hispanic,0-5,0,27390,0
2019,9,Female,Hispanic,6-10,0,27239,0
2019,9,Female,Hispanic,11-15,0,22984,0
2019,9,Female,Hispanic,16-20,0,25254,0
2019,9,Female,Hispanic,21-25,0,22006,0
2019,9,Female,Hispanic,26-30,2,21869,9.15
2019,9,Female,Hispanic,31-35,2,24474,8.17
2019,9,Female,Hispanic,36-40,0,22304,0
2019,9,Female,Hispanic,41-45,0,21340,0
2019,9,Female,Hispanic,46-50,0,18776,0
2019,9,Female,Hispanic,51-55,0,19062,0
2019,9,Female,Hispanic,56-60,0,12368,0
2019,9,Female,Hispanic,61-65,0,11069,0
2019,9,Female,Hispanic,Over 65,0,21171,0
2019,9,Male,White,0-5,0,56452,0
2019,9,Male,White,6-10,0,54136,0
2019,9,Male,White,11-15,0,61092,0
2019,9,Male,White,16-20,1,73674,1.36
2019,9,Male,White,21-25,0,71546,0
2019,9,Male,White,26-30,3,67205,4.46
2019,9,Male,White,31-35,2,62189,3.22
2019,9,Male,White,36-40,0,62016,0
2019,9,Male,White,41-45,2,60514,3.31
2019,9,Male,White,46-50,4,75517,5.3
2019,9,Male,White,51-55,2,88185,2.27
2019,9,Male,White,56-60,0,99292,0
2019,9,Male,White,61-65,3,93850,3.2
2019,9,Male,White,Over 65,2,215739,0.93
2019,9,Male,Black,0-5,1,11498,8.7
2019,9,Male,Black,6-10,0,9757,0
2019,9,Male,Black,11-15,0,15062,0
2019,9,Male,Black,16-20,4,13367,29.92
2019,9,Male,Black,21-25,7,15426,45.38
2019,9,Male,Black,26-30,12,14359,83.57
2019,9,Male,Black,31-35,5,13689,36.53
2019,9,Male,Black,36-40,5,8534,58.59
2019,9,Male,Black,41-45,2,12982,15.41
2019,9,Male,Black,46-50,3,10221,29.35
2019,9,Male,Black,51-55,3,13081,22.93
2019,9,Male,Black,56-60,1,10624,9.41
2019,9,Male,Black,61-65,0,8537,0
2019,9,Male,Black,Over 65,1,15361,6.51
2019,9,Male,Asian/PI,0-5,0,5566,0
2019,9,Male,Asian/PI,6-10,0,4763,0
2019,9,Male,Asian/PI,11-15,0,4601,0
2019,9,Male,Asian/PI,16-20,0,5517,0
2019,9,Male,Asian/PI,21-25,0,8003,0
2019,9,Male,Asian/PI,26-30,0,5594,0
2019,9,Male,Asian/PI,31-35,0,7291,0
2019,9,Male,Asian/PI,36-40,0,6026,0
2019,9,Male,Asian/PI,41-45,0,6733,0
2019,9,Male,Asian/PI,46-50,0,6270,0
2019,9,Male,Asian/PI,51-55,0,5290,0
2019,9,Male,Asian/PI,56-60,0,4347,0
2019,9,Male,Asian/PI,61-65,0,3210,0
2019,9,Male,Asian/PI,Over 65,0,6365,0
2019,9,Male,Hispanic,0-5,0,30946,0
2019,9,Male,Hispanic,6-10,0,28407,0
2019,9,Male,Hispanic,11-15,0,26663,0
2019,9,Male,Hispanic,16-20,1,27818,3.59
2019,9,Male,Hispanic,21-25,5,22916,21.82
2019,9,Male,Hispanic,26-30,2,24887,8.04
2019,9,Male,Hispanic,31-35,5,25029,19.98
2019,9,Male,Hispanic,36-40,1,24057,4.16
2019,9,Male,Hispanic,41-45,2,21155,9.45
2019,9,Male,Hispanic,46-50,0,16401,0
2019,9,Male,Hispanic,51-55,4,15054,26.57
2019,9,Male,Hispanic,56-60,0,14827,0
2019,9,Male,Hispanic,61-65,0,8147,0
2019,9,Male,Hispanic,Over 65,0,16280,0
2019,10,Female,White,0-5,0,15046,0
2019,10,Female,White,6-10,0,13589,0
2019,10,Female,White,11-15,0,14057,0
2019,10,Female,White,16-20,0,16226,0
2019,10,Female,White,21-25,0,13831,0
2019,10,Female,White,26-30,0,17087,0
2019,10,Female,White,31-35,1,17318,5.77
2019,10,Female,White,36-40,0,13545,0
2019,10,Female,White,41-45,0,18985,0
2019,10,Female,White,46-50,1,18132,5.52
2019,10,Female,White,51-55,0,22237,0
2019,10,Female,White,56-60,0,22099,0
2019,10,Female,White,61-65,0,29631,0
2019,10,Female,White,Over 65,1,76699,1.3
2019,10,Female,Black,0-5,0,7846,0
2019,10,Female,Black,6-10,0,7425,0
2019,10,Female,Black,11-15,0,8509,0
2019,10,Female,Black,16-20,1,7973,12.54
2019,10,Female,Black,21-25,0,7183,0
2019,10,Female,Black,26-30,0,8992,0
2019,10,Female,Black,31-35,0,8492,0
2019,10,Female,Black,36-40,1,6459,15.48
2019,10,Female,Black,41-45,0,6459,0
2019,10,Female,Black,46-50,0,7698,0
2019,10,Female,Black,51-55,1,10125,9.88
2019,10,Female,Black,56-60,0,6873,0
2019,10,Female,Black,61-65,0,5901,0
2019,10,Female,Black,Over 65,0,15355,0
2019,10,Female,Asian/PI,0-5,0,1229,0
2019,10,Female,Asian/PI,6-10,0,904,0
2019,10,Female,Asian/PI,11-15,0,1545,0
2019,10,Female,Asian/PI,16-20,0,1218,0
2019,10,Female,Asian/PI,21-25,0,980,0
2019,10,Female,Asian/PI,26-30,0,1623,0
2019,10,Female,Asian/PI,31-35,0,1105,0
2019,10,Female,Asian/PI,36-40,0,748,0
2019,10,Female,Asian/PI,41-45,0,2660,0
2019,10,Female,Asian/PI,46-50,0,1239,0
2019,10,Female,Asian/PI,51-55,0,1439,0
2019,10,Female,Asian/PI,56-60,0,1217,0
2019,10,Female,Asian/PI,61-65,0,1291,0
2019,10,Female,Asian/PI,Over 65,0,2541,0
2019,10,Female,Hispanic,0-5,0,4885,0
2019,10,Female,Hispanic,6-10,0,5174,0
2019,10,Female,Hispanic,11-15,0,4542,0
2019,10,Female,Hispanic,16-20,0,5122,0
2019,10,Female,Hispanic,21-25,0,3064,0
2019,10,Female,Hispanic,26-30,0,2966,0
2019,10,Female,Hispanic,31-35,1,3397,29.44
2019,10,Female,Hispanic,36-40,0,4434,0
2019,10,Female,Hispanic,41-45,0,2506,0
2019,10,Female,Hispanic,46-50,0,2488,0
2019,10,Female,Hispanic,51-55,0,1832,0
2019,10,Female,Hispanic,56-60,0,1025,0
2019,10,Female,Hispanic,61-65,0,985,0
2019,10,Female,Hispanic,Over 65,0,2459,0
2019,10,Male,White,0-5,1,16139,6.2
2019,10,Male,White,6-10,0,12668,0
2019,10,Male,White,11-15,0,14780,0
2019,10,Male,White,16-20,1,14562,6.87
2019,10,Male,White,21-25,0,16301,0
2019,10,Male,White,26-30,0,17877,0
2019,10,Male,White,31-35,1,18140,5.51
2019,10,Male,White,36-40,0,15302,0
2019,10,Male,White,41-45,2,15234,13.13
2019,10,Male,White,46-50,0,17902,0
2019,10,Male,White,51-55,0,19716,0
2019,10,Male,White,56-60,1,22410,4.46
2019,10,Male,White,61-65,0,25394,0
2019,10,Male,White,Over 65,0,62594,0
2019,10,Male,Black,0-5,1,6911,14.47
2019,10,Male,Black,6-10,0,7585,0
2019,10,Male,Black,11-15,0,7681,0
2019,10,Male,Black,16-20,7,7768,90.11
2019,10,Male,Black,21-25,7,6612,105.87
2019,10,Male,Black,26-30,6,7867,76.27
2019,10,Male,Black,31-35,3,7041,42.61
2019,10,Male,Black,36-40,4,6960,57.47
2019,10,Male,Black,41-45,1,5738,17.43
2019,10,Male,Black,46-50,2,6594,30.33
2019,10,Male,Black,51-55,0,6851,0
2019,10,Male,Black,56-60,0,6182,0
2019,10,Male,Black,61-65,0,4706,0
2019,10,Male,Black,Over 65,2,10600,18.87
2019,10,Male,Asian/PI,0-5,0,1517,0
2019,10,Male,Asian/PI,6-10,0,890,0
2019,10,Male,Asian/PI,11-15,0,591,0
2019,10,Male,Asian/PI,16-20,0,1304,0
2019,10,Male,Asian/PI,21-25,0,1168,0
2019,10,Male,Asian/PI,26-30,0,1414,0
2019,10,Male,Asian/PI,31-35,0,1434,0
2019,10,Male,Asian/PI,36-40,0,2518,0
2019,10,Male,Asian/PI,41-45,0,1281,0
2019,10,Male,Asian/PI,46-50,0,1180,0
2019,10,Male,Asian/PI,51-55,0,989,0
2019,10,Male,Asian/PI,56-60,0,1031,0
2019,10,Male,Asian/PI,61-65,0,778,0
2019,10,Male,Asian/PI,Over 65,0,2071,0
2019,10,Male,Hispanic,0-5,1,6401,15.62
2019,10,Male,Hispanic,6-10,0,4513,0
2019,10,Male,Hispanic,11-15,0,5342,0
2019,10,Male,Hispanic,16-20,0,4047,0
2019,10,Male,Hispanic,21-25,0,3810,0
2019,10,Male,Hispanic,26-30,0,3354,0
2019,10,Male,Hispanic,31-35,0,4328,0
2019,10,Male,Hispanic,36-40,0,4225,0
2019,10,Male,Hispanic,41-45,0,2771,0
2019,10,Male,Hispanic,46-50,0,3031,0
2019,10,Male,Hispanic,51-55,0,1409,0
2019,10,Male,Hispanic,56-60,0,1300,0
2019,10,Male,Hispanic,61-65,0,1450,0
2019,10,Male,Hispanic,Over 65,0,2865,0
2019,11,Female,White,0-5,0,7948,0
2019,11,Female,White,6-10,0,3181,0
2019,11,Female,White,11-15,0,2882,0
2019,11,Female,White,16-20,0,8272,0
2019,11,Female,White,21-25,0,13918,0
2019,11,Female,White,26-30,1,20896,4.79
2019,11,Female,White,31-35,0,18619,0
2019,11,Female,White,36-40,0,12968,0
2019,11,Female,White,41-45,0,8057,0
2019,11,Female,White,46-50,1,6219,16.08
2019,11,Female,White,51-55,0,5652,0
2019,11,Female,White,56-60,0,5116,0
2019,11,Female,White,61-65,0,3173,0
2019,11,Female,White,Over 65,0,15112,0
2019,11,Female,Black,0-5,2,11093,18.03
2019,11,Female,Black,6-10,0,9668,0
2019,11,Female,Black,11-15,0,8665,0
2019,11,Female,Black,16-20,0,10334,0
2019,11,Female,Black,21-25,2,11751,17.02
2019,11,Female,Black,26-30,1,15079,6.63
2019,11,Female,Black,31-35,1,12642,7.91
2019,11,Female,Black,36-40,2,12131,16.49
2019,11,Female,Black,41-45,0,8409,0
2019,11,Female,Black,46-50,1,10503,9.52
2019,11,Female,Black,51-55,0,8770,0
2019,11,Female,Black,56-60,0,12583,0
2019,11,Female,Black,61-65,0,10245,0
2019,11,Female,Black,Over 65,0,28585,0
2019,11,Female,Asian/PI,0-5,0,328,0
2019,11,Female,Asian/PI,6-10,0,548,0
2019,11,Female,Asian/PI,11-15,0,174,0
2019,11,Female,Asian/PI,16-20,0,1691,0
2019,11,Female,Asian/PI,21-25,0,1256,0
2019,11,Female,Asian/PI,26-30,0,2628,0
2019,11,Female,Asian/PI,31-35,0,2991,0
2019,11,Female,Asian/PI,36-40,0,1561,0
2019,11,Female,Asian/PI,41-45,0,1075,0
2019,11,Female,Asian/PI,46-50,0,1204,0
2019,11,Female,Asian/PI,51-55,0,795,0
2019,11,Female,Asian/PI,56-60,0,61,0
2019,11,Female,Asian/PI,61-65,0,720,0
2019,11,Female,Asian/PI,Over 65,0,1286,0
2019,11,Female,Hispanic,0-5,0,4058,0
2019,11,Female,Hispanic,6-10,0,3635,0
2019,11,Female,Hispanic,11-15,0,2116,0
2019,11,Female,Hispanic,16-20,0,3034,0
2019,11,Female,Hispanic,21-25,0,2031,0
2019,11,Female,Hispanic,26-30,0,4679,0
2019,11,Female,Hispanic,31-35,1,3431,29.15
2019,11,Female,Hispanic,36-40,0,3443,0
2019,11,Female,Hispanic,41-45,0,2351,0
2019,11,Female,Hispanic,46-50,0,2120,0
2019,11,Female,Hispanic,51-55,0,1746,0
2019,11,Female,Hispanic,56-60,0,1459,0
2019,11,Female,Hispanic,61-65,0,1986,0
2019,11,Female,Hispanic,Over 65,0,2364,0
2019,11,Male,White,0-5,0,8209,0
2019,11,Male,White,6-10,0,3558,0
2019,11,Male,White,11-15,0,2414,0
2019,11,Male,White,16-20,0,6191,0
2019,11,Male,White,21-25,0,11037,0
2019,11,Male,White,26-30,0,18406,0
2019,11,Male,White,31-35,1,19771,5.06
2019,11,Male,White,36-40,0,13320,0
2019,11,Male,White,41-45,0,8445,0
2019,11,Male,White,46-50,0,8430,0
2019,11,Male,White,51-55,1,6372,15.69
2019,11,Male,White,56-60,0,6192,0
2019,11,Male,White,61-65,1,4171,23.98
2019,11,Male,White,Over 65,0,13689,0
2019,11,Male,Black,0-5,0,12614,0
2019,11,Male,Black,6-10,0,8822,0
2019,11,Male,Black,11-15,4,9027,44.31
2019,11,Male,Black,16-20,20,10301,194.16
2019,11,Male,Black,21-25,35,10076,347.36
2019,11,Male,Black,26-30,35,13515,258.97
2019,11,Male,Black,31-35,13,10853,119.78
2019,11,Male,Black,36-40,10,7714,129.63
2019,11,Male,Black,41-45,5,8352,59.87
2019,11,Male,Black,46-50,6,7229,83
2019,11,Male,Black,51-55,4,9132,43.8
2019,11,Male,Black,56-60,8,9488,84.32
2019,11,Male,Black,61-65,2,7837,25.52
2019,11,Male,Black,Over 65,1,16798,5.95
2019,11,Male,Asian/PI,0-5,0,606,0
2019,11,Male,Asian/PI,6-10,0,84,0
2019,11,Male,Asian/PI,11-15,0,164,0
2019,11,Male,Asian/PI,16-20,0,1036,0
2019,11,Male,Asian/PI,21-25,0,1316,0
2019,11,Male,Asian/PI,26-30,0,1821,0
2019,11,Male,Asian/PI,31-35,0,1672,0
2019,11,Male,Asian/PI,36-40,1,1427,70.08
2019,11,Male,Asian/PI,41-45,0,569,0
2019,11,Male,Asian/PI,46-50,0,1020,0
2019,11,Male,Asian/PI,51-55,0,589,0
2019,11,Male,Asian/PI,56-60,0,50,0
2019,11,Male,Asian/PI,61-65,0,339,0
2019,11,Male,Asian/PI,Over 65,0,1158,0
2019,11,Male,Hispanic,0-5,0,4841,0
2019,11,Male,Hispanic,6-10,0,3148,0
2019,11,Male,Hispanic,11-15,0,2805,0
2019,11,Male,Hispanic,16-20,1,2335,42.83
2019,11,Male,Hispanic,21-25,1,2529,39.54
2019,11,Male,Hispanic,26-30,0,5062,0
2019,11,Male,Hispanic,31-35,1,4774,20.95
2019,11,Male,Hispanic,36-40,1,3289,30.4
2019,11,Male,Hispanic,41-45,0,3372,0
2019,11,Male,Hispanic,46-50,0,2039,0
2019,11,Male,Hispanic,51-55,0,2161,0
2019,11,Male,Hispanic,56-60,0,1354,0
2019,11,Male,Hispanic,61-65,0,1451,0
2019,11,Male,Hispanic,Over 65,0,2064,0
2019,12,Female,White,0-5,0,265437,0
2019,12,Female,White,6-10,0,231065,0
2019,12,Female,White,11-15,0,251526,0
2019,12,Female,White,16-20,0,252536,0
2019,12,Female,White,21-25,1,273298,0.37
2019,12,Female,White,26-30,0,317895,0
2019,12,Female,White,31-35,0,304249,0
2019,12,Female,White,36-40,0,307429,0
2019,12,Female,White,41-45,0,278084,0
2019,12,Female,White,46-50,0,339647,0
2019,12,Female,White,51-55,0,374276,0
2019,12,Female,White,56-60,0,458324,0
2019,12,Female,White,61-65,0,485547,0
2019,12,Female,White,Over 65,0,1658689,0
2019,12,Female,Black,0-5,0,116153,0
2019,12,Female,Black,6-10,0,114669,0
2019,12,Female,Black,11-15,0,113815,0
2019,12,Female,Black,16-20,0,123956,0
2019,12,Female,Black,21-25,0,124398,0
2019,12,Female,Black,26-30,0,129765,0
2019,12,Female,Black,31-35,0,117175,0
2019,12,Female,Black,36-40,0,119260,0
2019,12,Female,Black,41-45,0,108990,0
2019,12,Female,Black,46-50,0,108322,0
2019,12,Female,Black,51-55,0,103643,0
2019,12,Female,Black,56-60,0,106903,0
2019,12,Female,Black,61-65,0,96272,0
2019,12,Female,Black,Over 65,0,210201,0
2019,12,Female,Asian/PI,0-5,0,14974,0
2019,12,Female,Asian/PI,6-10,0,14890,0
2019,12,Female,Asian/PI,11-15,0,18210,0
2019,12,Female,Asian/PI,16-20,0,16300,0
2019,12,Female,Asian/PI,21-25,0,19867,0
2019,12,Female,Asian/PI,26-30,0,22282,0
2019,12,Female,Asian/PI,31-35,0,24567,0
2019,12,Female,Asian/PI,36-40,0,25340,0
2019,12,Female,Asian/PI,41-45,0,26489,0
2019,12,Female,Asian/PI,46-50,0,25433,0
2019,12,Female,Asian/PI,51-55,0,24891,0
2019,12,Female,Asian/PI,56-60,0,21687,0
2019,12,Female,Asian/PI,61-65,0,20091,0
2019,12,Female,Asian/PI,Over 65,0,50043,0
2019,12,Female,Hispanic,0-5,0,216909,0
2019,12,Female,Hispanic,6-10,0,174119,0
2019,12,Female,Hispanic,11-15,0,196751,0
2019,12,Female,Hispanic,16-20,0,198549,0
2019,12,Female,Hispanic,21-25,0,171362,0
2019,12,Female,Hispanic,26-30,0,201578,0
2019,12,Female,Hispanic,31-35,0,198136,0
2019,12,Female,Hispanic,36-40,0,208562,0
2019,12,Female,Hispanic,41-45,0,218648,0
2019,12,Female,Hispanic,46-50,0,202224,0
2019,12,Female,Hispanic,51-55,0,187906,0
2019,12,Female,Hispanic,56-60,0,169033,0
2019,12,Female,Hispanic,61-65,0,138771,0
2019,12,Female,Hispanic,Over 65,0,382928,0
2019,12,Male,White,0-5,0,280160,0
2019,12,Male,White,6-10,0,233253,0
2019,12,Male,White,11-15,0,269339,0
2019,12,Male,White,16-20,0,269627,0
2019,12,Male,White,21-25,0,294583,0
2019,12,Male,White,26-30,0,325509,0
2019,12,Male,White,31-35,0,316015,0
2019,12,Male,White,36-40,0,304607,0
2019,12,Male,White,41-45,0,278996,0
2019,12,Male,White,46-50,0,339471,0
2019,12,Male,White,51-55,0,373506,0
2019,12,Male,White,56-60,0,431224,0
2019,12,Male,White,61-65,0,434640,0
2019,12,Male,White,Over 65,0,1424541,0
2019,12,Male,Black,0-5,0,129543,0
2019,12,Male,Black,6-10,0,112672,0
2019,12,Male,Black,11-15,0,126111,0
2019,12,Male,Black,16-20,0,128735,0
2019,12,Male,Black,21-25,0,120066,0
2019,12,Male,Black,26-30,0,132844,0
2019,12,Male,Black,31-35,0,115704,0
2019,12,Male,Black,36-40,0,111094,0
2019,12,Male,Black,41-45,0,94280,0
2019,12,Male,Black,46-50,0,96392,0
2019,12,Male,Black,51-55,0,92955,0
2019,12,Male,Black,56-60,0,88639,0
2019,12,Male,Black,61-65,0,82470,0
2019,12,Male,Black,Over 65,0,150830,0
2019,12,Male,Asian/PI,0-5,0,13424,0
2019,12,Male,Asian/PI,6-10,0,12013,0
2019,12,Male,Asian/PI,11-15,0,18038,0
2019,12,Male,Asian/PI,16-20,0,17814,0
2019,12,Male,Asian/PI,21-25,0,20220,0
2019,12,Male,Asian/PI,26-30,0,22722,0
2019,12,Male,Asian/PI,31-35,0,21065,0
2019,12,Male,Asian/PI,36-40,0,20930,0
2019,12,Male,Asian/PI,41-45,0,18121,0
2019,12,Male,Asian/PI,46-50,0,23569,0
2019,12,Male,Asian/PI,51-55,0,16846,0
2019,12,Male,Asian/PI,56-60,0,15953,0
2019,12,Male,Asian/PI,61-65,0,14013,0
2019,12,Male,Asian/PI,Over 65,0,34903,0
2019,12,Male,Hispanic,0-5,0,225405,0
2019,12,Male,Hispanic,6-10,0,192888,0
2019,12,Male,Hispanic,11-15,0,202236,0
2019,12,Male,Hispanic,16-20,0,199085,0
2019,12,Male,Hispanic,21-25,0,197524,0
2019,12,Male,Hispanic,26-30,0,208992,0
2019,12,Male,Hispanic,31-35,0,224609,0
2019,12,Male,Hispanic,36-40,0,222354,0
2019,12,Male,Hispanic,41-45,0,205610,0
2019,12,Male,Hispanic,46-50,0,200446,0
2019,12,Male,Hispanic,51-55,0,180373,0
2019,12,Male,Hispanic,56-60,0,154100,0
2019,12,Male,Hispanic,61-65,0,116232,0
2019,12,Male,Hispanic,Over 65,0,270013,0
2019,13,Female,White,0-5,0,160220,0
2019,13,Female,White,6-10,0,139598,0
2019,13,Female,White,11-15,0,158906,0
2019,13,Female,White,16-20,1,163167,0.61
2019,13,Female,White,21-25,0,165538,0
2019,13,Female,White,26-30,2,166414,1.2
2019,13,Female,White,31-35,2,172569,1.16
2019,13,Female,White,36-40,3,173702,1.73
2019,13,Female,White,41-45,4,165496,2.42
2019,13,Female,White,46-50,1,189914,0.53
2019,13,Female,White,51-55,2,195589,1.02
2019,13,Female,White,56-60,2,202833,0.99
2019,13,Female,White,61-65,2,192354,1.04
2019,13,Female,White,Over 65,5,544996,0.92
2019,13,Female,Black,0-5,4,117893,3.39
2019,13,Female,Black,6-10,1,119037,0.84
2019,13,Female,Black,11-15,0,121620,0
2019,13,Female,Black,16-20,9,125892,7.15
2019,13,Female,Black,21-25,6,131967,4.55
2019,13,Female,Black,26-30,5,139424,3.59
2019,13,Female,Black,31-35,4,122859,3.26
2019,13,Female,Black,36-40,9,132185,6.81
2019,13,Female,Black,41-45,6,123634,4.85
2019,13,Female,Black,46-50,2,121623,1.64
2019,13,Female,Black,51-55,2,119875,1.67
2019,13,Female,Black,56-60,6,107820,5.56
2019,13,Female,Black,61-65,1,104600,0.96
2019,13,Female,Black,Over 65,0,199192,0
2019,13,Female,Asian/PI,0-5,0,12556,0
2019,13,Female,Asian/PI,6-10,0,12388,0
2019,13,Female,Asian/PI,11-15,0,15471,0
2019,13,Female,Asian/PI,16-20,0,15404,0
2019,13,Female,Asian/PI,21-25,0,13360,0
